SendingDomain,URL,Title,Anchor Text,Spam Score,Page Authority,Domain Authority,Number of Domains Linking to this Page,Number of Domains Linking to Domain,Origin,TargetDomain,Target URL,Link Equity,No Link Equity,Only rel=nofollow,Only follow,301
smartpowerny.org,http://smartpowerny.org/real-estate-lawyers,Real Estate Lawyers &#8211; SmartPowerNY Presents,African Clothing,0,17,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,No,Yes,Yes,No,No,,,,,
blackqueenafricanproducts.com,http://blackqueenafricanproducts.com/more-stores,MORE STORES,(img alt) (img) [No Anchor Text],4,16,15,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=84&affiliate_banner_id=7,Yes,No,No,Yes,No,,,,,
blackqueenafricanproducts.com,http://blackqueenafricanproducts.com/videos,VIDEOS,(img alt) (img) [No Anchor Text],4,16,15,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=84&affiliate_banner_id=6,Yes,No,No,Yes,No,,,,,
africantvnetwork.com,http://www.africantvnetwork.com/index.php,Welcome to African TV Network,(img alt) (img) [No Anchor Text],3,16,17,1,11,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
smartpowerny.org,http://smartpowerny.org/renault-duster-facelift-autoportal-gives-details,Renault Duster Facelift � Autoportal gives details &#8211; SmartPowerNY Presents,African Clothing,0,16,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,No,Yes,Yes,No,No,,,,,
smartpowerny.org,http://smartpowerny.org/cupom-centauro,,African Clothing,0,16,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,Yes,No,No,Yes,No,,,,,
smartpowerny.org,http://smartpowerny.org/tag/free-psn-codes,,African Clothing,0,16,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,No,Yes,Yes,No,No,,,,,
smartpowerny.org,http://smartpowerny.org/tag/iherb,,African Clothing,0,16,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,No,Yes,Yes,No,No,,,,,
smartpowerny.org,http://smartpowerny.org/tag/leafs,,African Clothing,0,16,26,1,194,External,dupsies.com,http://dupsies.com/Dstore/product_info.php?ref=110&products_id=0&affiliate_banner_id=6,No,Yes,Yes,No,No,,,,,
coolthepictures.com,http://coolthepictures.com/how+to+tie+gele+aso+oke,How to Tie Gele Aso Oke images,(img alt) How to Tie Gele Aso Oke Silk Aso-oke Gele With,0,16,22,1,1,External,dupsies.com,http://www.dupsies.com/blogs/wp-content/uploads/2012/06/Gele_.jpg,Yes,No,No,Yes,No,,,,,
